pathway	pval	padj	log2err	ES	NES	size	leadingEdge
NEGATIVE REGULATION OF CYCLIN-DEPENDENT PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0045736	0.28378378378378377	0.9263274299341352	0.11012226383553594	0.4124876052870797	1.145848733086241	17	
NEGATIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:0043154	0.45472837022132795	0.9263274299341352	0.08455574424412811	-0.2942365145826147	-0.9813660777911256	42	
NEGATIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000117	0.7833001988071571	0.9738807062750724	0.056648418361399534	-0.2426017110612761	-0.8270793795349257	48	
NEGATIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE%GOBP%GO:1900016	0.4108527131782946	0.9263274299341352	0.08809450103985174	0.38601858086811447	1.0272476632857797	15	
NEGATIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001818	0.46715328467153283	0.9320545315409761	0.07788401119770678	-0.23155766082780854	-0.9933387804510174	179	
NEGATIVE REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001960	0.43089430894308944	0.9263274299341352	0.08809450103985174	-0.3023442314919267	-1.012003813800173	43	
NEGATIVE REGULATION OF CYTOSKELETON ORGANIZATION%GOBP%GO:0051494	0.21818181818181817	0.9263274299341352	0.12384217120104962	-0.2750093484313706	-1.1122365215794094	113	
NEGATIVE REGULATION OF DEFENSE RESPONSE TO VIRUS%GOBP%GO:0050687	0.9348268839103869	0.9869697276802746	0.04959019569563381	-0.22919927564605158	-0.6273911269349526	18	
NEGATIVE REGULATION OF DEPHOSPHORYLATION%GOBP%GO:0035305	0.0413950535119033	0.7379645858978722	0.3217759180753611	0.3659185253230801	1.3777695352741643	73	
NEGATIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048640	0.5420743639921722	0.9440331826803445	0.07380527241712746	-0.2725428056369628	-0.9500143694865542	52	
NEGATIVE REGULATION OF DNA BINDING%GOBP%GO:0043392	0.1301775147928994	0.8911447895791582	0.1723243449009459	-0.4110047873401459	-1.2841880753256931	31	
NEGATIVE REGULATION OF DNA BIOSYNTHETIC PROCESS%GOBP%GO:2000279	0.1312127236580517	0.8920835237025055	0.1723243449009459	-0.4139825532079935	-1.2684232540956255	29	
NEGATIVE REGULATION OF DNA METABOLIC PROCESS%GOBP%GO:0051053	0.05434782608695652	0.8019282616340405	0.2616635217115731	-0.320755420528038	-1.3041455527779613	120	
NEGATIVE REGULATION OF DNA RECOMBINATION AT TELOMERE%GOBP%GO:0048239	0.7975951903807615	0.9738807062750724	0.05617665863071758	-0.2706926792177078	-0.7582185383179654	20	
NEGATIVE REGULATION OF DNA RECOMBINATION%GOBP%GO:0045910	0.4079207920792079	0.9263274299341352	0.08971046527429813	-0.2954294222343083	-1.0136090517943985	49	
NEGATIVE REGULATION OF DNA REPAIR%GOBP%GO:0045738	0.3609467455621302	0.9263274299341352	0.09656295543094219	-0.33985638011912894	-1.0618842507815993	31	
NEGATIVE REGULATION OF DNA REPLICATION%GOBP%GO:0008156	0.93158953722334	0.9869697276802746	0.04919275210451909	-0.22347060864531323	-0.6545993894077133	24	
NEGATIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0043433	0.007782007208763856	0.47137359445627836	0.40701791892395395	-0.3675867236347375	-1.491521528711299	115	
NEGATIVE REGULATION OF DNA-DEPENDENT DNA REPLICATION%GOBP%GO:2000104	0.936046511627907	0.9869697276802746	0.04725873366732593	0.239534326392436	0.6374332461147287	15	
NEGATIVE REGULATION OF DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:2000042	0.38461538461538464	0.9263274299341352	0.09592067779217453	-0.3973362616299113	-1.0537960790730927	16	
NEGATIVE REGULATION OF DOUBLE-STRAND BREAK REPAIR%GOBP%GO:2000780	0.3399602385685885	0.9263274299341352	0.10063338942303625	-0.34951464653478753	-1.0708965918401832	29	
NEGATIVE REGULATION OF ENDOCYTOSIS%GOBP%GO:0045806	0.43452380952380953	0.9263274299341352	0.08628656262672446	-0.28850059338426187	-0.997891539568707	50	
NEGATIVE REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0010951	0.6074074074074074	0.9544475282057826	0.06538341954687732	-0.24093127166043393	-0.9301614945250025	86	
NEGATIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000352	0.28884462151394424	0.9263274299341352	0.11101149245045029	-0.4065111045005618	-1.1294251190568847	19	
NEGATIVE REGULATION OF ENDOTHELIAL CELL MIGRATION%GOBP%GO:0010596	0.2766393442622951	0.9263274299341352	0.11573444770168878	-0.3407920650846079	-1.1268124205062535	41	
NEGATIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001937	0.500998003992016	0.9359112361077393	0.07892096381800347	-0.3069459295033539	-0.9604604924017796	32	
NEGATIVE REGULATION OF EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0042059	0.3346303501945525	0.9263274299341352	0.10027910675413045	0.3154035646042441	1.0755100741179966	41	
NEGATIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904036	0.6363636363636364	0.9595963995354239	0.06628421870126719	-0.2908753649281777	-0.8918537110111204	28	
NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030857	0.3953033268101761	0.9263274299341352	0.09082414190071554	0.37416651136902923	1.0510528994245725	18	
NEGATIVE REGULATION OF EPITHELIAL CELL MIGRATION%GOBP%GO:0010633	0.10810810810810811	0.8911447895791582	0.1882041463084906	-0.36532125690114425	-1.2915048109955876	55	
NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680	0.550185873605948	0.9440331826803445	0.07045008506584192	-0.25351262965745475	-0.9519640019462192	74	
NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010719	0.4090909090909091	0.9263274299341352	0.08943668337186206	-0.3332418811112544	-1.0217537961895933	28	
NEGATIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901185	0.09	0.8679092015327258	0.2114001893849227	0.3718699551990113	1.2990571681572156	46	
NEGATIVE REGULATION OF ERK1 AND ERK2 CASCADE%GOBP%GO:0070373	0.5070422535211268	0.9363188924567037	0.07871138069864847	-0.2859352538065102	-0.9639550114955889	45	
NEGATIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION%GOBP%GO:1904950	0.24863883847549909	0.9263274299341352	0.1147507192270233	-0.2934160063590032	-1.1191746313804452	79	
NEGATIVE REGULATION OF EXOCYTOSIS%GOBP%GO:0045920	0.635814889336016	0.9595963995354239	0.06720650937104644	-0.30390732587597036	-0.8902179627151313	24	
NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001240	0.806949806949807	0.9738807062750724	0.05389790253573186	0.2725126450173442	0.7570124896862815	17	
NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS%GOBP%GO:1902042	0.08102766798418973	0.8463668081093824	0.22205604614524838	0.45893314112494676	1.3922050877235927	25	
NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001237	0.7938144329896907	0.9738807062750724	0.05773085492998127	0.2276913240062265	0.8412967334181837	64	
NEGATIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045599	0.6588235294117647	0.9630221171791421	0.06421408818446053	-0.286339684233348	-0.8905380823818942	30	
NEGATIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045922	0.599601593625498	0.9526496523799384	0.06961334388509648	-0.3207969021740483	-0.8912821210041596	19	
NEGATIVE REGULATION OF FGFR1 SIGNALING%REACTOME%R-HSA-5654726.2	0.846	0.9772685833135282	0.05334778506754903	-0.25136242349958476	-0.7226547184438818	22	
NEGATIVE REGULATION OF FGFR2 SIGNALING%REACTOME%R-HSA-5654727.1	0.758	0.9738807062750724	0.05846932103863807	-0.274209515520801	-0.7883389946454945	22	
NEGATIVE REGULATION OF FGFR3 SIGNALING%REACTOME%R-HSA-5654732.1	0.7	0.9638718804024158	0.06224904294985801	0.29808606655310066	0.845103066148977	19	
NEGATIVE REGULATION OF FGFR4 SIGNALING%REACTOME DATABASE ID RELEASE 75%5654733	0.8483033932135728	0.9776034622431914	0.05312980547054692	0.24888304007636444	0.7255612043329335	21	
NEGATIVE REGULATION OF FIBROBLAST PROLIFERATION%GOBP%GO:0048147	0.21074380165289255	0.9263274299341352	0.13574094381042484	-0.4588661957905618	-1.2298088243645062	17	
NEGATIVE REGULATION OF FOCAL ADHESION ASSEMBLY%GOBP%GO:0051895	0.5654885654885655	0.9512722271342962	0.07473852274390924	-0.3475350316704969	-0.9217156576965765	16	
NEGATIVE REGULATION OF G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045744	0.6686991869918699	0.9630221171791421	0.06523530560177027	0.27552426904311633	0.8586078110019508	30	
NEGATIVE REGULATION OF G0 TO G1 TRANSITION%GOBP%GO:0070317	0.3562753036437247	0.9263274299341352	0.09889030075206362	-0.32727180183566457	-1.0519490270611866	36	
NEGATIVE REGULATION OF G1/S TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:2000134	0.07027027027027027	0.821716935806753	0.22798720285044224	-0.34561452524571057	-1.3327683401844521	83	
NEGATIVE REGULATION OF G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0010972	0.9824561403508771	0.9962909868705485	0.050702793702934776	0.18338855096075138	0.7084153297051848	80	
NEGATIVE REGULATION OF GENE EXPRESSION, EPIGENETIC%GOBP%GO:0045814	0.8524271844660194	0.9776380211948725	0.05163559644842005	-0.22013025391459023	-0.7984782396668793	63	
NEGATIVE REGULATION OF GENE SILENCING%GOBP%GO:0060969	0.2848605577689243	0.9263274299341352	0.1119183163251045	-0.3933172186589586	-1.140976853704504	23	
NEGATIVE REGULATION OF GLIOGENESIS%GOBP%GO:0014014	0.5330578512396694	0.9440331826803445	0.07747675478485777	-0.3513074178773799	-0.9415401843362315	17	
NEGATIVE REGULATION OF GROWTH%GOBP%GO:0045926	0.21272727272727274	0.9263274299341352	0.12563992130984047	-0.2670420389842103	-1.12064909493692	149	
NEGATIVE REGULATION OF GTPASE ACTIVITY%GOBP%GO:0034260	0.308	0.9263274299341352	0.10714023727672473	-0.3930378411220674	-1.1299646401377412	22	
NEGATIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903707	0.21121495327102804	0.9263274299341352	0.1281429168984153	-0.3109796204132871	-1.1599988581445986	71	
NEGATIVE REGULATION OF HEMOSTASIS%GOBP%GO:1900047	0.16634429400386846	0.9128464459349162	0.14920754243532175	0.36613308367380026	1.2246572945417382	38	
NEGATIVE REGULATION OF HISTONE METHYLATION%GOBP%GO:0031061	0.38477366255144035	0.9263274299341352	0.09528798461948437	-0.4005344820393049	-1.0525553336900562	15	
NEGATIVE REGULATION OF HISTONE MODIFICATION%GOBP%GO:0031057	0.14919354838709678	0.9082717356202233	0.1619789488834018	-0.39877768691188875	-1.2714875351105535	35	
NEGATIVE REGULATION OF HORMONE SECRETION%GOBP%GO:0046888	0.7475149105367793	0.9712684791072249	0.05884381695958071	-0.27037886212072454	-0.8284282356158478	29	
NEGATIVE REGULATION OF I-KAPPAB KINASE/NF-KAPPAB SIGNALING%GOBP%GO:0043124	0.8968253968253969	0.9825817430849381	0.050294806366235845	0.22515301322120315	0.7322895335792818	34	
NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002698	0.7695652173913043	0.9738807062750724	0.06170540536375225	0.2256201505076981	0.8492830634047975	72	
NEGATIVE REGULATION OF IMMUNE RESPONSE%GOBP%GO:0050777	0.2857142857142857	0.9263274299341352	0.11934844059101546	0.24886260256768908	1.0737241505488377	171	
NEGATIVE REGULATION OF INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS%GOBP%GO:0002862	0.8018518518518518	0.9738807062750724	0.052269331749930564	-0.21946028796672717	-0.8472686340680676	86	
NEGATIVE REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050728	0.9424778761061947	0.9869697276802746	0.05302125120430776	0.18649809206462334	0.7890419825647512	152	
NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045824	0.06336633663366337	0.821716935806753	0.2529611230696109	0.3884475616783224	1.352700552964989	45	
NEGATIVE REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0046627	0.8016032064128257	0.9738807062750724	0.05594285930657051	0.2565738501958708	0.7843554986574744	26	
NEGATIVE REGULATION OF INSULIN SECRETION%GOBP%GO:0046676	0.27442827442827444	0.9263274299341352	0.11724971674979229	-0.43208620376346807	-1.1459582004413837	16	
NEGATIVE REGULATION OF INTERFERON-GAMMA PRODUCTION%GOBP%GO:0032689	0.11267605633802817	0.8911447895791582	0.1882041463084906	-0.4596168877546532	-1.34632887926302	24	
NEGATIVE REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032691	0.15655577299412915	0.9128464459349162	0.1552419662288392	0.45724089166500803	1.284413089673858	18	
NEGATIVE REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032692	0.5571142284569138	0.9465641310726086	0.07362127410143941	-0.33548160728756377	-0.9396943228950773	20	
NEGATIVE REGULATION OF INTERLEUKIN-2 PRODUCTION%GOBP%GO:0032703	0.42857142857142855	0.9263274299341352	0.08628656262672446	0.36193948555415656	1.0167065575057304	18	
NEGATIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032715	0.108	0.8911447895791582	0.19189224038483796	-0.4763769253535015	-1.3695604461144346	22	
NEGATIVE REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0090317	0.6132264529058116	0.9556345036314086	0.06879430956047748	0.28608966524644563	0.8911831008513906	29	
NEGATIVE REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033144	0.5790513833992095	0.9512722271342962	0.0709609456938284	-0.30059291443527913	-0.9216487147646443	28	
NEGATIVE REGULATION OF INTRACELLULAR TRANSPORT%GOBP%GO:0032387	0.8719512195121951	0.9780209198473743	0.05269730857084192	-0.22634684681703549	-0.7576260710851367	43	
NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR%GOBP%GO:1902254	0.5872093023255814	0.9512722271342962	0.06928364673925483	0.33572882709870305	0.8934198254374894	15	
NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE%GOBP%GO:1902230	0.1936127744510978	0.9263274299341352	0.13959967345192228	-0.43421999143461737	-1.237716168882072	21	
NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001243	0.34014869888475835	0.9263274299341352	0.09656295543094219	-0.2841245558253188	-1.0584485005343212	70	
NEGATIVE REGULATION OF ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034766	0.2940038684719536	0.9263274299341352	0.10797236031734525	-0.3038080260744719	-1.0919689904896168	60	
NEGATIVE REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032413	0.9698189134808853	0.9929952544596119	0.04735342452541926	-0.1930494195097033	-0.650815011179485	45	
NEGATIVE REGULATION OF ION TRANSPORT%GOBP%GO:0043271	0.9586056644880174	0.9898683310533517	0.051530912208538955	0.1869853503681054	0.7339470468391143	87	
NEGATIVE REGULATION OF JNK CASCADE%GOBP%GO:0046329	0.7872763419483101	0.9738807062750724	0.056411838821759604	-0.2604436358442853	-0.7979871652227052	29	
NEGATIVE REGULATION OF KINASE ACTIVITY%GOBP%GO:0033673	0.37831858407079644	0.9263274299341352	0.10063338942303625	0.23493709873594432	1.0237080869281663	185	
NEGATIVE REGULATION OF LEUKOCYTE ACTIVATION%GOBP%GO:0002695	0.34767025089605735	0.9263274299341352	0.09314545753378035	-0.26392145100808745	-1.034215908566184	91	
NEGATIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS%GOBP%GO:2000107	0.005570037052917431	0.44293010590265747	0.40701791892395395	-0.625403974550571	-1.7375834278456992	19	
NEGATIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903038	0.688715953307393	0.9637865136192967	0.06170540536375225	-0.24303046765243194	-0.8891399158679398	66	
NEGATIVE REGULATION OF LEUKOCYTE DIFFERENTIATION%GOBP%GO:1902106	0.12326043737574553	0.8911447895791582	0.17821987495197314	-0.37139473910740806	-1.266161434063032	48	
NEGATIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002704	0.7313725490196078	0.9712684791072249	0.05922191938038196	-0.27223567410732996	-0.830508459819606	27	
NEGATIVE REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002686	0.9681274900398407	0.9929952544596119	0.04697587278218445	0.19766729193655347	0.5844828687884732	22	
NEGATIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070664	0.4990328820116054	0.9359112361077393	0.07747675478485777	0.29353128945720786	0.9818157681983201	38	
NEGATIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0051055	0.9838709677419355	0.9966884175505988	0.046788296531802984	-0.1841439429316864	-0.5871359802422488	35	
NEGATIVE REGULATION OF LIPID LOCALIZATION%GOBP%GO:1905953	0.6222664015904572	0.9588232968249575	0.06767604016417887	-0.2957992200160236	-0.9063150277812912	29	
NEGATIVE REGULATION OF LIPID METABOLIC PROCESS%GOBP%GO:0045833	0.8646034816247582	0.9780209198473743	0.05080541390663644	-0.21730931442130572	-0.7901844246928187	64	
NEGATIVE REGULATION OF LIPID STORAGE%GOBP%GO:0010888	0.9979423868312757	1	0.04706995900826619	-0.17532298055591805	-0.4607272196965571	15	
NEGATIVE REGULATION OF LIPID TRANSPORT%GOBP%GO:0032369	0.3822314049586777	0.9263274299341352	0.09592067779217453	-0.39323966962941376	-1.0539229523483309	17	
NEGATIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051250	0.52214022140221406	0.9415175939821372	0.072714107793444685	-0.255647767138805	-0.9597701590811132	72	
NEGATIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045620	0.08431372549019608	0.8591284989546839	0.21654283673534816	-0.4513556913374329	-1.3769492968642933	27	
NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002707	0.8406374501992032	0.9772218450119845	0.05345721410899102	-0.25361008088977094	-0.7356993755522805	23	
NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672	0.5793650793650794	0.9512722271342962	0.07113273993278939	0.2827953213147497	0.9197658560337635	34	
NEGATIVE REGULATION OF MACROAUTOPHAGY%GOBP%GO:0016242	0.5387673956262425	0.9440331826803445	0.07492788183937392	-0.31727045272037124	-0.9510729053792496	26	
NEGATIVE REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043407	0.7814432989690722	0.9738807062750724	0.05846932103863807	0.22894093030100052	0.8380211022601128	60	
NEGATIVE REGULATION OF MAPK CASCADE%GOBP%GO:0043409	0.28442028985507245	0.9263274299341352	0.10592029273625286	-0.26246028149151523	-1.0730716066508734	122	
NEGATIVE REGULATION OF MAPK PATHWAY%REACTOME DATABASE ID RELEASE 75%5675221	0.8754863813229572	0.978645652316263	0.05049830441007088	0.21885588870994274	0.746287421903231	41	
NEGATIVE REGULATION OF MET ACTIVITY%REACTOME%R-HSA-6807004.1	0.3757455268389662	0.9263274299341352	0.09466462231533423	0.3671458997160584	1.0571123664811448	20	
NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100	0.014753742252528226	0.5784426792013174	0.3807304007227924	0.5411969942779171	1.6002666333729472	22	
NEGATIVE REGULATION OF MICROTUBULE DEPOLYMERIZATION%GOBP%GO:0007026	0.09362549800796813	0.8744238064805624	0.20658792269689108	-0.5047398979045361	-1.402337877052514	19	
NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031111	0.13806706114398423	0.8982930298719772	0.16693384871319314	-0.40813092364449394	-1.2752086629155566	31	
NEGATIVE REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010823	1	1	0.04495430676400623	0.1592722231048106	0.5260547606406397	36	
NEGATIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901991	0.6762589928057554	0.9630221171791421	0.05884381695958071	-0.2134854148996255	-0.9203911301315559	181	
NEGATIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045841	0.008245977251385546	0.47137359445627836	0.3807304007227924	0.5706641160705502	1.663639849459788	21	
NEGATIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045839	0.1865079365079365	0.9263274299341352	0.14205664357582118	0.3718357754337488	1.209361769868724	34	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048	0.02380117963063491	0.6529579463108538	0.35248785758361917	0.5155130511981536	1.5638441166108445	25	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816	0.0046847473148214904	0.44293010590265747	0.40701791892395395	0.5860670089141611	1.732942882540111	22	
NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945	0.5793650793650794	0.9512722271342962	0.07113273993278939	0.2827953213147497	0.9197658560337635	34	
NEGATIVE REGULATION OF MRNA CATABOLIC PROCESS%GOBP%GO:1902373	0.80990099009901	0.9738807062750724	0.05490737032909582	0.23432199328810693	0.8159852735931571	45	
NEGATIVE REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903312	0.6107899807321773	0.9548282103819498	0.06705125798294667	-0.25386205594292355	-0.9337654511513588	68	
NEGATIVE REGULATION OF MRNA PROCESSING%GOBP%GO:0050686	0.06374501992031872	0.821716935806753	0.2529611230696109	-0.49876459816458313	-1.4468699435364913	23	
NEGATIVE REGULATION OF MULTI-ORGANISM PROCESS%GOBP%GO:0043901	0.30978260869565216	0.9263274299341352	0.10063338942303625	-0.25782612267622096	-1.0541247998535033	122	
NEGATIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051148	0.6265060240963856	0.9588232968249575	0.06783382634794552	-0.28306992403974146	-0.888552259580217	33	
NEGATIVE REGULATION OF MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0048635	0.7664670658682635	0.9738807062750724	0.057852975703250924	-0.27167287584374067	-0.7743860663060257	21	
NEGATIVE REGULATION OF MUSCLE TISSUE DEVELOPMENT%GOBP%GO:1901862	0.7045908183632734	0.9655140288803654	0.061840603575328466	-0.28685617485624376	-0.8176650839824284	21	
NEGATIVE REGULATION OF MYELOID CELL DIFFERENTIATION%GOBP%GO:0045638	0.8568665377176016	0.9776380211948725	0.051218434854034045	0.22725503452743143	0.7601321709657584	38	
NEGATIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002762	0.6414342629482072	0.9608240497971552	0.06628421870126719	-0.30376048230323816	-0.8811810491282625	23	
NEGATIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051961	0.3075221238938053	0.9263274299341352	0.11378726182188	0.2499853316623678	1.0596032759058396	153	
NEGATIVE REGULATION OF NEUROGENESIS%GOBP%GO:0050768	0.528344671201814	0.9419545248825513	0.08289621345715653	0.2323440627065136	0.9729767701565103	139	
NEGATIVE REGULATION OF NEURON APOPTOTIC PROCESS%GOBP%GO:0043524	0.012154378431424985	0.5376782719506287	0.3807304007227924	0.4099585510426598	1.4986815755178071	59	
NEGATIVE REGULATION OF NEURON DEATH%GOBP%GO:1901215	0.07829977628635347	0.8351262684061951	0.24133997681509095	0.3307461729640379	1.2977798789745898	90	
NEGATIVE REGULATION OF NEURON DIFFERENTIATION%GOBP%GO:0045665	0.36923076923076925	0.9263274299341352	0.10171390228231093	0.25579237635123125	1.0428820081104904	110	
NEGATIVE REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010977	0.26339285714285715	0.9263274299341352	0.12503336755527242	0.2810565197247819	1.097824774575304	88	
NEGATIVE REGULATION OF NF-KAPPAB TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0032088	0.8485436893203884	0.9776034622431914	0.051845762486506596	-0.22193506159725038	-0.8050248166855333	63	
NEGATIVE REGULATION OF NIK/NF-KAPPAB SIGNALING%GOBP%GO:1901223	0.6606786427145709	0.9630221171791421	0.06494076846128988	0.2980322645235863	0.8688444528460268	21	
NEGATIVE REGULATION OF NMDA RECEPTOR-MEDIATED NEURONAL TRANSMISSION%REACTOME%R-HSA-9617324.1	0.08183632734530938	0.8498865646316475	0.22205604614524838	-0.4928190366971037	-1.4047489799758301	21	
NEGATIVE REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0045746	0.3176470588235294	0.9263274299341352	0.10395847155995677	-0.3587701545396864	-1.0944989096415205	27	
NEGATIVE REGULATION OF NOTCH4 SIGNALING%REACTOME%R-HSA-9604323.1	0.40122199592668023	0.9263274299341352	0.09225972605273541	0.29104490561582574	1.0350122272160416	51	
NEGATIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051784	0.22244094488188976	0.9263274299341352	0.1281429168984153	0.3529776009837441	1.1658376066919	36	
NEGATIVE REGULATION OF NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0045980	0.18127490039840638	0.9263274299341352	0.1446305280344838	-0.4517604203639075	-1.2551429983236517	19	
NEGATIVE REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902116	0.5857142857142857	0.9512722271342962	0.07200331366198796	-0.2828379346667359	-0.9150364225080453	37	
NEGATIVE REGULATION OF OSSIFICATION%GOBP%GO:0030279	0.08249496981891348	0.8502730128416449	0.22205604614524838	-0.406573662945001	-1.3560437986546283	42	
NEGATIVE REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045668	0.06521739130434782	0.821716935806753	0.24891111443470243	-0.4715088393811978	-1.445694475640798	28	
NEGATIVE REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045671	0.6934156378600823	0.9638718804024158	0.06407037504997216	-0.31583154365495797	-0.8299664341732457	15	
NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED CELL DEATH%GOBP%GO:1903202	0.7692307692307693	0.9738807062750724	0.05712585100181134	-0.2631623801027276	-0.8222531727411831	31	
NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176	0.9863013698630136	0.9976296115551654	0.0453152441270267	0.1872958508213892	0.526123640343265	18	
NEGATIVE REGULATION OF OXIDOREDUCTASE ACTIVITY%GOBP%GO:0051354	0.29942418426103645	0.9263274299341352	0.1063232559327084	0.4197767517533138	1.1421733763531607	16	
NEGATIVE REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0010466	0.5535714285714286	0.9450082434720614	0.06815134386794833	-0.24238301833773002	-0.9498162132058117	93	
